#Coordinate, 61.46667_2.16667
YY,MM,DD,HH,Min,CD317,CS317
1987,2,10,6,50,96.7,9.9
1987,2,10,7,00,98.1,10.5
1987,2,10,7,10,99.8,11.7
1987,2,10,7,20,104.7,12.4
1987,2,10,7,30,104,13
1987,2,10,7,40,106.8,13
1987,2,10,7,50,103.6,11.7
1987,2,10,8,00,104,12
1987,2,10,8,10,103.6,12
1987,2,10,8,20,108.5,11.4
1987,2,10,8,30,107.5,12.4
1987,2,10,8,40,109.6,12.4
1987,2,10,8,50,107.8,12
1987,2,10,9,00,112.4,11.7
1987,2,10,9,10,112.7,12.7
1987,2,10,9,20,110.6,12
1987,2,10,9,30,107.8,12
1987,2,10,9,40,112,12.4
1987,2,10,9,50,110.6,12.4
1987,2,10,10,00,114.1,11.7
1987,2,10,10,10,115.2,13.3
1987,2,10,10,20,116.2,12.7
1987,2,10,10,30,120.4,11.7
1987,2,10,10,40,116.2,12.4
1987,2,10,10,50,120,12
1987,2,10,11,00,120.4,11.7
1987,2,10,11,10,123.9,11.7
1987,2,10,11,20,116.6,10.8
1987,2,10,11,30,129.8,9.9
1987,2,10,11,40,130.9,10.5
1987,2,10,11,50,127.7,11.4
1987,2,10,12,00,125.3,11.4
1987,2,10,12,10,128.8,11.4
1987,2,10,12,20,125.6,11.1
1987,2,10,12,30,127.4,11.7
1987,2,10,12,40,139.2,11.1
1987,2,10,12,50,133.7,11.4
1987,2,10,13,00,150.1,10.5
1987,2,10,13,10,147.3,10.5
1987,2,10,13,20,158.8,10.2
1987,2,10,13,30,158.1,9.2
1987,2,10,13,40,168.2,8.3
1987,2,10,13,50,170,8
1987,2,10,14,00,180.8,8
1987,2,10,14,10,179,8
1987,2,10,14,20,179.4,7.7
1987,2,10,14,30,186.4,8
1987,2,10,14,40,185,8.3
1987,2,10,14,50,189.8,8.9
1987,2,10,15,00,185.7,8.9
1987,2,10,15,10,185,8.3
1987,2,10,15,20,185,8.3
1987,2,10,15,30,191.6,8
1987,2,10,15,40,201.4,8.3
1987,2,10,15,50,187.4,8.3
1987,2,10,16,00,181.5,8
1987,2,10,16,10,180.1,8
1987,2,10,16,20,185,8
1987,2,10,16,30,189.8,8
1987,2,10,16,40,188.4,8
1987,2,10,16,50,186.4,7
1987,2,10,17,00,181.5,5.8
1987,2,10,17,10,177.6,6.7
1987,2,10,17,20,172,8.3
1987,2,10,17,30,163,9.2
1987,2,10,17,40,164,9.9
1987,2,10,17,50,166.5,10.5
1987,2,10,18,00,166.1,11.1
1987,2,10,18,10,162.3,11.4
1987,2,10,18,20,160.9,13
1987,2,10,18,30,166.8,13.3
1987,2,10,18,40,170,11.7
1987,2,10,18,50,168.9,12.4
1987,2,10,19,00,163,13.6
1987,2,10,19,10,164.4,12.7
1987,2,10,19,20,163.7,14.2
1987,2,10,19,30,163.7,14.5
1987,2,10,19,40,167.9,15.2
1987,2,10,19,50,168.9,15.2
1987,2,10,20,00,170.3,14.9
1987,2,10,20,10,154.6,13.6
1987,2,10,20,20,153.5,13.9
1987,2,10,20,30,173.8,12.7
1987,2,10,20,40,169.3,12
1987,2,10,20,50,171.3,11.4
1987,2,10,21,00,153.2,13
1987,2,10,21,10,157,15.5
1987,2,10,21,20,159.5,13
1987,2,10,21,30,165.4,15.2
1987,2,10,21,40,165.4,14.5
1987,2,10,21,50,164.4,14.2
1987,2,10,22,00,163.3,13.3
1987,2,10,22,10,159.5,13.6
1987,2,10,22,20,153.5,13.9
1987,2,10,22,30,154.2,15.2
1987,2,10,22,40,155.6,16.4
1987,2,10,22,50,158.1,16.7
1987,2,10,23,00,160.9,16.7
1987,2,10,23,10,163.3,16.1
1987,2,10,23,20,156.3,14.5
1987,2,10,23,30,159.5,15.5
1987,2,10,23,40,159.1,16.1
1987,2,10,23,50,153.9,14.9
1987,2,11,0,00,156,13.9
1987,2,11,0,10,161.2,14.2
1987,2,11,0,20,170.6,14.5
1987,2,11,0,30,160.5,13.3
1987,2,11,0,40,163.7,12.4
1987,2,11,0,50,168.6,11.7
1987,2,11,1,00,172.7,12
1987,2,11,1,10,174.1,13.3
1987,2,11,1,20,169.6,13.9
1987,2,11,1,30,168.2,14.9
1987,2,11,1,40,169.6,16.4
1987,2,11,1,50,172,16.4
1987,2,11,2,00,172.4,16.7
1987,2,11,2,10,173.1,17
1987,2,11,2,20,172.7,16.4
1987,2,11,2,30,172.4,15.8
1987,2,11,2,40,171.3,15.5
1987,2,11,2,50,168.9,15.2
1987,2,11,3,00,165.4,14.2
1987,2,11,3,10,164,13.6
1987,2,11,3,20,162.6,13.9
1987,2,11,3,30,161.2,13.6
1987,2,11,3,40,157.7,13.3
1987,2,11,3,50,155.6,13
1987,2,11,4,00,151.1,13.3
1987,2,11,4,10,151.5,13
1987,2,11,4,20,148.7,12.7
1987,2,11,4,30,144.8,12.7
1987,2,11,4,40,140.3,12.7
1987,2,11,4,50,139.6,12.7
1987,2,11,5,00,137.1,13
1987,2,11,5,10,135,12.4
1987,2,11,5,20,133.7,12.4
1987,2,11,5,30,130.2,13
1987,2,11,5,40,128.8,12.4
1987,2,11,5,50,126,13
1987,2,11,6,00,123.2,13.6
1987,2,11,6,10,121.8,14.2
1987,2,11,6,20,120.4,14.9
1987,2,11,6,30,117.6,15.2
1987,2,11,6,40,120.4,15.8
1987,2,11,6,50,119,16.7
1987,2,11,7,00,118.6,17
1987,2,11,7,10,119.3,17.7
1987,2,11,7,20,118.3,18.3
1987,2,11,7,30,119,18.6
1987,2,11,7,40,118.6,19.2
1987,2,11,7,50,121.8,19.2
1987,2,11,8,00,121.4,18.3
1987,2,11,8,10,125.3,18.3
1987,2,11,8,20,127.4,18.3
1987,2,11,8,30,127,18.6
1987,2,11,8,40,127.4,18.9
1987,2,11,8,50,126.3,18.6
1987,2,11,9,00,124.2,17.7
1987,2,11,9,10,126,16.7
1987,2,11,9,20,126,16.1
1987,2,11,9,30,122.5,15.2
1987,2,11,9,40,122.1,14.2
1987,2,11,9,50,121.1,12.7
1987,2,11,10,00,119,12.4
1987,2,11,10,10,116.6,13.6
1987,2,11,10,20,124.6,13
1987,2,11,10,30,126.7,13
1987,2,11,10,40,129.5,12.4
1987,2,11,10,50,131.2,12
1987,2,11,11,00,136.4,12.7
1987,2,11,11,10,136.1,13.6
1987,2,11,11,20,136.1,13
1987,2,11,11,30,135.7,12
1987,2,11,11,40,137.1,12
1987,2,11,11,50,136.1,13.3
1987,2,11,12,00,135,13
1987,2,11,12,10,135,12
1987,2,11,12,20,128.1,11.4
1987,2,11,12,30,124.2,11.7
1987,2,11,12,40,138.9,13.3
1987,2,11,12,50,144.1,16.1
1987,2,11,13,00,148.7,13.3
1987,2,11,13,10,134.7,8.9
1987,2,11,13,20,123.9,8.6
1987,2,11,13,30,121.1,8.9
1987,2,11,13,40,112.7,9.2
1987,2,11,13,50,110.6,11.7
1987,2,11,14,00,115.9,12.7
1987,2,11,14,10,121.8,11.4
1987,2,11,14,20,111.7,10.8
1987,2,11,14,30,113.8,9.5
1987,2,11,14,40,119,12.4
1987,2,11,14,50,116.9,12
1987,2,11,15,00,117.3,12.4
1987,2,11,15,10,112.4,10.5
1987,2,11,15,20,107.8,9.2
1987,2,11,15,30,105.7,9.9
1987,2,11,15,40,110.3,10.2
1987,2,11,15,50,108.9,10.8
1987,2,11,16,00,114.8,11.7
1987,2,11,16,10,116.9,12.4
1987,2,11,16,20,115.5,11.7
1987,2,11,16,30,114.8,11.1
1987,2,11,16,40,113.4,11.7
1987,2,11,16,50,108.2,13.3
1987,2,11,17,00,109.6,13.3
1987,2,11,17,10,110.6,14.5
1987,2,11,17,20,112,13.6
1987,2,11,17,30,110.3,13
1987,2,11,17,40,105.4,14.2
1987,2,11,17,50,101.5,13.9
1987,2,11,18,00,100.5,13.6
1987,2,11,18,10,100.5,13.9
1987,2,11,18,20,96.7,14.5
1987,2,11,18,30,96,14.9
1987,2,11,18,40,96,15.2
1987,2,11,18,50,97.7,18
1987,2,11,19,00,93.5,18
1987,2,11,19,10,97.7,18.3
1987,2,11,19,20,99.1,19.9
1987,2,11,19,30,96.7,20.2
1987,2,11,19,40,96.7,20.8
1987,2,11,19,50,97.4,19.9
1987,2,11,20,00,101.2,20.5
1987,2,11,20,10,102.2,20.8
1987,2,11,20,20,99.5,20.2
1987,2,11,20,30,102.2,19.2
1987,2,11,20,40,101.2,19.9
1987,2,11,20,50,101.2,19.9
1987,2,11,21,00,100.5,20.8
1987,2,11,21,10,98.8,20.5
1987,2,11,21,20,99.1,18.9
1987,2,11,21,30,102.6,18.9
1987,2,11,21,40,103.3,17.4
1987,2,11,21,50,103.6,17.4
1987,2,11,22,00,104,18.3
1987,2,11,22,10,104.7,19.2
1987,2,11,22,20,109.2,17.7
1987,2,11,22,30,105.4,16.4
1987,2,11,22,40,106.1,16.1
1987,2,11,22,50,106.8,16.4
1987,2,11,23,00,112.7,14.9
1987,2,11,23,10,114.5,14.2
1987,2,11,23,20,127.7,12.7
1987,2,11,23,30,127.4,10.8
1987,2,11,23,40,127.4,11.1
1987,2,11,23,50,131.6,12
1987,2,12,0,00,134.7,11.7
1987,2,12,0,10,129.8,11.4
1987,2,12,0,20,144.8,11.1
1987,2,12,0,30,138.5,11.7
1987,2,12,0,40,145.5,11.7
1987,2,12,0,50,153.9,13
1987,2,12,1,00,133.7,11.7
1987,2,12,1,10,136.8,10.5
1987,2,12,1,20,142.4,11.1
1987,2,12,1,30,140.3,11.7
1987,2,12,1,40,150.4,11.7
1987,2,12,1,50,148.3,10.2
1987,2,12,2,00,141.3,10.2
1987,2,12,2,10,138.9,10.8
1987,2,12,2,20,140.3,10.8
1987,2,12,2,30,142,10.2
1987,2,12,2,40,144.5,9.5
1987,2,12,2,50,146.2,9.9
1987,2,12,3,00,145.9,9.2
1987,2,12,3,10,141.7,9.2
1987,2,12,3,20,136.4,8.9
1987,2,12,3,30,138.2,9.9
1987,2,12,3,40,140.3,10.2
1987,2,12,3,50,137.5,9.9
1987,2,12,4,00,133.3,8.6
1987,2,12,4,10,139.9,7.7
1987,2,12,4,20,139.2,7.7
1987,2,12,4,30,138.2,8
1987,2,12,4,40,139.6,8.6
1987,2,12,4,50,140.3,9.5
1987,2,12,5,00,139.2,8.3
1987,2,12,5,10,140.6,8.3
1987,2,12,5,20,141.3,8.9
1987,2,12,5,30,139.6,9.2
1987,2,12,5,40,142,10.2
1987,2,12,5,50,137.1,10.8
1987,2,12,6,00,138.2,10.8
1987,2,12,6,10,138.2,10.2
1987,2,12,6,20,137.5,8.6
1987,2,12,6,30,130.2,8.3
1987,2,12,6,40,135.7,11.4
1987,2,12,6,50,133.3,11.7
1987,2,12,7,00,134.7,11.1
1987,2,12,7,10,131.6,11.7
1987,2,12,7,20,133.7,12
1987,2,12,7,30,135.7,13
1987,2,12,7,40,139.9,13.6
1987,2,12,7,50,143.1,13.9
1987,2,12,8,00,149,15.2
1987,2,12,8,10,151.8,15.8
1987,2,12,8,20,151.8,14.9
1987,2,12,8,30,151.1,13.6
1987,2,12,8,40,150.8,13.6
1987,2,12,8,50,146.2,13.3
1987,2,12,9,00,145.2,14.2
1987,2,12,9,10,143.1,13.9
1987,2,12,9,20,144.1,14.9
1987,2,12,9,30,143.8,15.8
1987,2,12,9,40,143.8,16.1
1987,2,12,9,50,146.9,15.5
1987,2,12,10,00,144.5,14.5
1987,2,12,10,10,148.3,14.9
1987,2,12,10,20,150.4,13.6
1987,2,12,10,30,154.6,13.6
1987,2,12,10,40,155.6,14.9
1987,2,12,10,50,153.9,15.2
1987,2,12,11,00,154.6,15.8
1987,2,12,11,10,155.6,15.5
1987,2,12,11,20,155.6,16.1
1987,2,12,11,30,154.9,15.8
1987,2,12,11,40,152.2,15.5
1987,2,12,11,50,149.4,15.2
1987,2,12,12,00,150.4,14.9
1987,2,12,12,10,151.5,14.2
1987,2,12,12,20,150.4,13.6
1987,2,12,12,30,151.8,13.9
1987,2,12,12,40,150.8,13.3
1987,2,12,12,50,148,12
1987,2,12,13,00,143.1,12.7
1987,2,12,13,10,145.5,12.4
1987,2,12,13,20,139.9,12.4
1987,2,12,13,30,141.7,13.3
1987,2,12,13,40,141.7,13
1987,2,12,13,50,139.2,13
1987,2,12,14,00,139.9,12
1987,2,12,14,10,137.1,11.4
1987,2,12,14,20,133.3,11.7
1987,2,12,14,30,129.8,11.4
1987,2,12,14,40,124.2,11.4
1987,2,12,14,50,122.8,11.7
1987,2,12,15,00,119.7,12.4
1987,2,12,15,10,114.8,12.4
1987,2,12,15,20,111.7,12
1987,2,12,15,30,108.9,11.7
1987,2,12,15,40,107.1,12.4
1987,2,12,15,50,109.2,13.3
1987,2,12,16,00,114.8,14.5
1987,2,12,16,10,106.1,14.9
1987,2,12,16,20,107.5,14.5
1987,2,12,16,30,108.5,14.5
1987,2,12,16,40,107.8,14.2
1987,2,12,16,50,106.4,14.2
1987,2,12,17,00,107.5,14.9
1987,2,12,17,10,110.6,15.8
1987,2,12,17,20,108.2,15.2
1987,2,12,17,30,104.7,14.5
1987,2,12,17,40,104,14.9
1987,2,12,17,50,100.5,14.2
1987,2,12,18,00,98.1,14.5
1987,2,12,18,10,109.6,14.5
1987,2,12,18,20,99.8,14.2
1987,2,12,18,30,105.4,14.5
1987,2,12,18,40,107.5,16.1
1987,2,12,18,50,108.9,16.7
1987,2,12,19,00,103.6,16.4
1987,2,12,19,10,102.2,15.8
1987,2,12,19,20,105.7,17
1987,2,12,19,30,109.2,18.6
1987,2,12,19,40,110.6,18
1987,2,12,19,50,114.8,17
1987,2,12,20,00,113.1,16.4
1987,2,12,20,10,116.9,17
1987,2,12,20,20,113.4,15.2
1987,2,12,20,30,112,14.5
1987,2,12,20,40,113.1,16.4
1987,2,12,20,50,115.9,16.4
1987,2,12,21,00,114.5,16.1
1987,2,12,21,10,120.7,16.7
1987,2,12,21,20,121.8,17
1987,2,12,21,30,120.7,17
1987,2,12,21,40,119,15.5
1987,2,12,21,50,115.9,15.2
1987,2,12,22,00,117.6,16.1
1987,2,12,22,10,122.1,16.1
1987,2,12,22,20,117.6,15.8
1987,2,12,22,30,120,17
1987,2,12,22,40,118.6,18.3
1987,2,12,22,50,116.6,15.8
1987,2,12,23,00,118.3,16.1
1987,2,12,23,10,116.9,16.4
1987,2,12,23,20,113.8,16.1
1987,2,12,23,30,111.3,15.5
1987,2,12,23,40,110.6,16.1
1987,2,12,23,50,106.4,16.7
1987,2,13,0,00,105.4,15.5
1987,2,13,0,10,107.8,17.4
1987,2,13,0,20,105.4,16.7
1987,2,13,0,30,107.8,16.7
1987,2,13,0,40,103.6,16.4
1987,2,13,0,50,102.2,16.4
1987,2,13,1,00,102.9,16.1
1987,2,13,1,10,108.9,17.4
1987,2,13,1,20,109.9,18.3
1987,2,13,1,30,108.9,16.4
1987,2,13,1,40,115.5,16.1
1987,2,13,1,50,116.9,16.7
1987,2,13,2,00,119,14.5
1987,2,13,2,10,118.6,13.6
1987,2,13,2,20,120,13.6
1987,2,13,2,30,120.4,13.9
1987,2,13,2,40,122.1,13
1987,2,13,2,50,122.5,11.4
1987,2,13,3,00,121.8,11.7
1987,2,13,3,10,122.8,12.7
1987,2,13,3,20,119.7,13.9
1987,2,13,3,30,122.5,13.9
1987,2,13,3,40,125.3,15.2
1987,2,13,3,50,123.2,14.5
1987,2,13,4,00,128.4,15.8
1987,2,13,4,10,134,14.2
1987,2,13,4,20,136.1,14.2
1987,2,13,4,30,139.2,13.3
1987,2,13,4,40,140.3,14.2
1987,2,13,4,50,136.4,15.2
1987,2,13,5,00,140.6,14.9
1987,2,13,5,10,143.1,14.5
1987,2,13,5,20,144.1,13.9
1987,2,13,5,30,144.1,14.5
1987,2,13,5,40,146.9,14.5
1987,2,13,5,50,148.3,15.5
1987,2,13,6,00,146.9,16.7
1987,2,13,6,10,149,16.4
1987,2,13,6,20,149.4,15.5
1987,2,13,6,30,145.5,15.2
1987,2,13,6,40,144.8,14.5
1987,2,13,6,50,141.7,14.5
1987,2,13,7,00,144.1,14.2
1987,2,13,7,10,143.8,13.9
1987,2,13,7,20,146.9,14.2
1987,2,13,7,30,146.2,15.8
1987,2,13,7,40,149,17
1987,2,13,7,50,149,18.3
1987,2,13,8,00,151.1,18.3
1987,2,13,8,10,151.5,18.3
1987,2,13,8,20,152.2,19.5
1987,2,13,8,30,151.8,18.6
1987,2,13,8,40,149,19.2
1987,2,13,8,50,152.2,19.5
1987,2,13,9,00,152.2,21.4
1987,2,13,9,10,146.9,20.5
1987,2,13,9,20,156,21.4
1987,2,13,9,30,157.7,23.9
1987,2,13,9,40,157.4,25.2
1987,2,13,9,50,155.6,24.2
1987,2,13,10,00,159.1,23.6
1987,2,13,10,10,161.6,24.5
1987,2,13,10,20,163.7,23.6
1987,2,13,10,30,164.4,22.4
1987,2,13,10,40,170.6,21.4
1987,2,13,10,50,165.4,22.4
1987,2,13,11,00,161.6,21.4
1987,2,13,11,10,163,21.7
1987,2,13,11,20,162.6,21.4
1987,2,13,11,30,157,20.8
1987,2,13,11,40,160.9,19.9
1987,2,13,11,50,165.8,18.9
1987,2,13,12,00,160.9,20.5
1987,2,13,12,10,157,21.7
1987,2,13,12,20,154.2,20.8
1987,2,13,12,30,159.8,20.2
1987,2,13,12,40,157,19.9
1987,2,13,12,50,155.3,20.8
1987,2,13,13,00,157,21.1
1987,2,13,13,10,155.6,22
1987,2,13,13,20,152.5,20.8
1987,2,13,13,30,152.2,20.8
1987,2,13,13,40,158.1,20.5
1987,2,13,13,50,153.2,20.5
1987,2,13,14,00,152.5,19.5
1987,2,13,14,10,151.5,20.2
1987,2,13,14,20,152.2,20.2
1987,2,13,14,30,157.7,20.2
1987,2,13,14,40,152.5,20.5
1987,2,13,14,50,149,18.6
1987,2,13,15,00,153.2,18.6
1987,2,13,15,10,154.6,19.9
1987,2,13,15,20,150.4,19.5
1987,2,13,15,30,153.5,19.9
1987,2,13,15,40,159.1,19.9
1987,2,13,15,50,157,19.5
1987,2,13,16,00,153.2,18.9
1987,2,13,16,10,151.1,18.3
1987,2,13,16,20,157.4,16.7
1987,2,13,16,30,160.2,18.6
1987,2,13,16,40,157,18
1987,2,13,16,50,158.4,18
1987,2,13,17,00,156,17.4
1987,2,13,17,10,155.3,17.7
1987,2,13,17,20,157.7,18.6
1987,2,13,17,30,157,18
1987,2,13,17,40,156,16.1
1987,2,13,17,50,155.6,16.1
1987,2,13,18,00,151.5,16.4
1987,2,13,18,10,149.4,17.4
1987,2,13,18,20,151.1,18
1987,2,13,18,30,150.8,18
1987,2,13,18,40,153.2,18.6
1987,2,13,18,50,153.2,19.5
1987,2,13,19,00,155.3,19.9
1987,2,13,19,10,151.8,20.2
1987,2,13,19,20,154.2,20.5
1987,2,13,19,30,152.5,20.8
1987,2,13,19,40,150.1,19.9
1987,2,13,19,50,151.5,20.8
1987,2,13,20,00,153.2,22
1987,2,13,20,10,152.8,21.4
1987,2,13,20,20,152.5,21.1
1987,2,13,20,30,156.7,20.8
1987,2,13,20,40,156.7,21.1
1987,2,13,20,50,156.3,21.7
1987,2,13,21,00,154.6,22
1987,2,13,21,10,154.9,21.4
1987,2,13,21,20,156,21.7
1987,2,13,21,30,156.3,22.7
1987,2,13,21,40,158.1,22.4
1987,2,13,21,50,157,22
1987,2,13,22,00,156.3,22.4
1987,2,13,22,10,151.1,21.4
1987,2,13,22,20,156,21.1
1987,2,13,22,30,153.2,20.2
1987,2,13,22,40,152.2,20.2
1987,2,13,22,50,152.5,20.5
1987,2,13,23,00,151.1,21.1
1987,2,13,23,10,150.8,21.1
1987,2,13,23,20,152.8,20.5
1987,2,13,23,30,153.9,20.8
1987,2,13,23,40,150.8,19.9
1987,2,13,23,50,151.8,20.2
1987,2,14,0,00,153.5,19.9
1987,2,14,0,10,150.8,19.5
1987,2,14,0,20,146.2,20.2
1987,2,14,0,30,150.8,19.9
1987,2,14,0,40,149.7,19.2
1987,2,14,0,50,152.5,20.8
1987,2,14,1,00,153.9,21.4
1987,2,14,1,10,151.1,20.2
1987,2,14,1,20,148.7,19.2
1987,2,14,1,30,149.7,18
1987,2,14,1,40,153.5,16.7
1987,2,14,1,50,157,17.4
1987,2,14,2,00,153.9,17.4
1987,2,14,2,10,163.7,17
1987,2,14,2,20,157.4,14.9
1987,2,14,2,30,161.9,14.2
1987,2,14,2,40,161.2,14.5
1987,2,14,2,50,166.1,16.4
1987,2,14,3,00,166.1,16.7
1987,2,14,3,10,165.4,16.1
1987,2,14,3,20,165.4,15.5
1987,2,14,3,30,165.8,14.9
1987,2,14,3,40,166.1,15.8
1987,2,14,3,50,166.5,15.5
1987,2,14,4,00,165.1,15.2
1987,2,14,4,10,168.9,15.5
1987,2,14,4,20,168.6,15.8
1987,2,14,4,30,171.7,16.4
1987,2,14,4,40,169.6,17
1987,2,14,4,50,170.6,16.7
1987,2,14,5,00,175.9,16.7
1987,2,14,5,10,174.8,16.1
1987,2,14,5,20,176.2,15.2
1987,2,14,5,30,173.4,15.2
1987,2,14,5,40,175.5,15.5
1987,2,14,5,50,179,15.2
1987,2,14,6,00,185,14.9
1987,2,14,6,10,181.5,15.5
1987,2,14,6,20,180.8,14.9
1987,2,14,6,30,180.1,13.6
1987,2,14,6,40,180.8,13.9
1987,2,14,6,50,177.6,12.4
1987,2,14,7,00,176.6,12.7
1987,2,14,7,10,172.7,12.7
1987,2,14,7,20,174.1,11.1
1987,2,14,7,30,173.1,12.4
1987,2,14,7,40,170.3,12.4
1987,2,14,7,50,170.6,12
1987,2,14,8,00,169.6,11.4
1987,2,14,8,10,170,12.4
1987,2,14,8,20,172,14.9
1987,2,14,8,30,172,16.1
1987,2,14,8,40,171,14.9
1987,2,14,8,50,170.3,15.5
1987,2,14,9,00,166.5,16.7
1987,2,14,9,10,162.6,16.4
1987,2,14,9,20,166.1,17.4
1987,2,14,9,30,169.6,17.7
1987,2,14,9,40,170.6,18
1987,2,14,9,50,174.8,18.3
1987,2,14,10,00,178,18
1987,2,14,10,10,179,18.3
1987,2,14,10,20,182.9,18.6
1987,2,14,10,30,185,18.3
1987,2,14,10,40,187.4,18
1987,2,14,10,50,187.1,17.4
1987,2,14,11,00,187.4,17
1987,2,14,11,10,191.9,16.4
1987,2,14,11,20,191.6,16.7
1987,2,14,11,30,193.3,17.4
1987,2,14,11,40,194,18
1987,2,14,11,50,193.7,18.6
1987,2,14,12,00,196.8,18
1987,2,14,12,10,201.4,17
1987,2,14,12,20,208.3,16.7
1987,2,14,12,30,206.9,16.4
1987,2,14,12,40,204.9,16.1
1987,2,14,12,50,202.1,14.9
1987,2,14,13,00,202.1,12.7
1987,2,14,13,10,202.1,12.4
1987,2,14,13,20,205.5,14.9
1987,2,14,13,30,211.8,15.2
1987,2,14,13,40,213.6,14.9
1987,2,14,13,50,212.2,13.6
1987,2,14,14,00,213.6,14.5
1987,2,14,14,10,211.1,14.5
1987,2,14,14,20,213.2,13.6
1987,2,14,14,30,215.7,13
1987,2,14,14,40,215.3,12.7
1987,2,14,14,50,215.3,12
1987,2,14,15,00,215.7,12.4
1987,2,14,15,10,208.7,12
1987,2,14,15,20,206.2,12.7
1987,2,14,15,30,210.8,12
1987,2,14,15,40,206.9,10.8
1987,2,14,15,50,206.2,11.4
1987,2,14,16,00,207.6,12.7
1987,2,14,16,10,211.5,13
1987,2,14,16,20,206.6,12
1987,2,14,16,30,207.6,10.8
1987,2,14,16,40,200,10.2
1987,2,14,16,50,204.9,10.2
1987,2,14,17,00,207.6,10.8
1987,2,14,17,10,207.3,9.5
1987,2,14,17,20,209.7,9.9
1987,2,14,17,30,218.5,9.9
1987,2,14,17,40,212.5,9.5
1987,2,14,17,50,205.5,9.5
1987,2,14,18,00,212.5,8.9
1987,2,14,18,10,205.9,8.9
1987,2,14,18,20,207.6,9.9
1987,2,14,18,30,217.1,9.9
1987,2,14,18,40,205.9,8.9
1987,2,14,18,50,209,8.6
1987,2,14,19,00,219.9,10.8
1987,2,14,19,10,209.4,9.5
1987,2,14,19,20,219.9,8.9
1987,2,14,19,30,211.8,9.5
1987,2,14,19,40,207.3,8.9
1987,2,14,19,50,202.4,9.2
1987,2,14,20,00,213.6,8.9
1987,2,14,20,10,210.1,9.9
1987,2,14,20,20,192.6,9.9
1987,2,14,20,30,209,10.5
1987,2,14,20,40,207.6,9.5
1987,2,14,20,50,196.1,10.8
1987,2,14,21,00,213.6,11.1
1987,2,14,21,10,204.2,11.7
1987,2,14,21,20,204.2,13
1987,2,14,21,30,217.8,11.7
1987,2,14,21,40,206.2,11.4
1987,2,14,21,50,200.3,11.7
1987,2,14,22,00,207.6,10.8
1987,2,14,22,10,203.8,11.4
1987,2,14,22,20,202.8,11.1
1987,2,14,22,30,203.5,11.7
1987,2,14,22,40,200.7,11.7
1987,2,14,22,50,201,12
1987,2,14,23,00,198.9,12.7
1987,2,14,23,10,194.7,12.7
1987,2,14,23,20,197.5,13.6
1987,2,14,23,30,199.6,14.5
1987,2,14,23,40,204.9,15.5
1987,2,14,23,50,200.7,17.7
1987,2,15,0,00,202.1,16.1
1987,2,15,0,10,203.8,16.4
1987,2,15,0,20,209,16.7
1987,2,15,0,30,206.6,17.4
1987,2,15,0,40,204.5,16.7
1987,2,15,0,50,205.5,16.7
1987,2,15,1,00,202.4,17.7
1987,2,15,1,10,201.4,16.7
1987,2,15,1,20,204.2,16.7
1987,2,15,1,30,211.5,17
1987,2,15,1,40,215,16.7
1987,2,15,1,50,217.4,16.4
1987,2,15,2,00,217.1,15.8
1987,2,15,2,10,220.6,15.8
1987,2,15,2,20,222,15.8
1987,2,15,2,30,227.2,15.2
1987,2,15,2,40,228.6,14.2
1987,2,15,2,50,226.8,13.6
1987,2,15,3,00,233.8,13.9
1987,2,15,3,10,228.6,13.9
1987,2,15,3,20,228.9,13.6
1987,2,15,3,30,228.9,13
1987,2,15,3,40,228.9,13
1987,2,15,3,50,230,13
1987,2,15,4,00,227.9,12.4
1987,2,15,4,10,227.2,12
1987,2,15,4,20,232.1,12
1987,2,15,4,30,228.2,12.4
1987,2,15,4,40,234.2,11.7
1987,2,15,4,50,232.4,11.4
1987,2,15,5,00,235.9,11.4
1987,2,15,5,10,235.6,12
1987,2,15,5,20,238.4,11.4
1987,2,15,5,30,245.7,10.8
1987,2,15,5,40,240.1,9.9
1987,2,15,5,50,243.9,8.9
1987,2,15,6,00,252.7,8.6
1987,2,15,6,10,246,7.7
1987,2,15,6,20,243.9,7
1987,2,15,6,30,242.9,7.7
1987,2,15,6,40,241.5,7
1987,2,15,6,50,240.4,6.7
1987,2,15,7,00,240.1,6.4
1987,2,15,7,10,237,5.5
1987,2,15,7,20,235.2,5.2
1987,2,15,7,30,232.4,5.5
1987,2,15,7,40,228.9,5.2
1987,2,15,7,50,219.9,5.2
1987,2,15,8,00,209.7,5.2
1987,2,15,8,10,200,5.8
1987,2,15,8,20,197.9,5.8
1987,2,15,8,30,189.8,6.4
1987,2,15,8,40,196.8,7
1987,2,15,8,50,184.3,7.7
1987,2,15,9,00,185,7.7
1987,2,15,9,10,184.6,8.6
1987,2,15,9,20,188.8,9.9
1987,2,15,9,30,187.7,9.2
1987,2,15,9,40,187.7,9.5
1987,2,15,9,50,184.3,10.5
1987,2,15,10,00,186.4,11.1
1987,2,15,10,10,189.5,11.7
1987,2,15,10,20,187.4,11.7
1987,2,15,10,30,188.4,11.4
1987,2,15,10,40,187.7,11.4
1987,2,15,10,50,187.4,11.7
1987,2,15,11,00,191.6,12
1987,2,15,11,10,186.4,12.7
1987,2,15,11,20,182.2,12.4
1987,2,15,11,30,186.7,12.7
1987,2,15,11,40,190.2,13
1987,2,15,11,50,193.3,13.3
1987,2,15,12,00,191.6,13.9
1987,2,15,12,10,188.1,13.6
1987,2,15,12,20,186.4,14.2
